data;ghi;dni;air_temp;relhum;press;windsp;winddir;max_windsp;precipitation
18/1/2016 23:00;206.4;0;16.2;59.4;1009;0.7;176.8;1.5;0
19/1/2016 0:00;76.04;0;15.6;61.68;1010;1.28;191.4;2;0
19/1/2016 1:00;3.04;0;14.5;70.52;1010;1;161.4;1.4;0
19/1/2016 2:00;0;0;13.2;74.4;1009;1.32;132.4;1.9;0
19/1/2016 3:00;0;0;13.22;71.76;1009;1.26;128.6;1.6;0
19/1/2016 4:00;0;0;13;72.78;1010;1.2;139.4;1.5;0
19/1/2016 5:00;0;0;12.2;75.94;1009;1.12;136.3;1.8;0
19/1/2016 6:00;0;0;11.7;77.52;1009;0.78;139.8;1.5;0
19/1/2016 7:00;0;0;11.58;78.54;1009;0.84;127.2;2.1;0
19/1/2016 8:00;0;0;11.6;77.92;1009;1.22;129.4;1.9;0
19/1/2016 9:00;0;0;12.84;73.44;1009;2.1;134.8;3;0
19/1/2016 10:00;0;0;12.82;71.5;1008;1.84;134;2.8;0
19/1/2016 11:00;0;0;13.7;62.92;1006;2.38;134;3.8;0
19/1/2016 12:00;0;0;13.4;66.5;1006;1.26;217.7;2.3;0.03
19/1/2016 13:00;0;0;10.7;85.3;1006;1.62;166.7;2.6;0.09
19/1/2016 14:00;0;0;11.2;85.1;1004;3.98;140.8;5.4;0.06
19/1/2016 15:00;0;0;10.98;82.9;1003;4.1;162;6.4;0.03
19/1/2016 16:00;3.53;1.79;10.9;82.6;1002;4.6;160.6;8.7;0.12
19/1/2016 17:00;4.54;0.21;10.8;83.6;1001;5.72;155.6;9.7;0.39
19/1/2016 18:00;32.61;0;10.5;84.1;1002;4.78;155.2;7.5;0.24
19/1/2016 19:00;92.7;0;10.8;86.3;1004;2.92;171;4.9;0
19/1/2016 20:00;96.4;0.3;11.4;84.1;1004;2.5;170.2;4.4;0
19/1/2016 21:00;132;0;12.8;80.7;1004;2.88;149.1;4.7;0
19/1/2016 22:00;94.6;0;13.1;81.1;1004;2.14;175.1;3.2;0
19/1/2016 23:00;34.04;0;13.5;80.7;1005;2.46;145.2;4.2;0
20/1/2016 0:00;108.1;78.82;14;78.48;1006;1.82;179;3.2;0
20/1/2016 1:00;5.76;0;13.6;80.5;1007;2.24;158.3;4;0
20/1/2016 2:00;0;0;13.2;83.3;1007;2.62;144.3;4;0
20/1/2016 3:00;0;0;13;85;1008;0.74;177.8;1.3;0
20/1/2016 4:00;0;0;12.7;85.3;1008;2.44;154.6;3.8;0
20/1/2016 5:00;0;0;12.7;85.9;1009;2.18;160.9;4;0
20/1/2016 6:00;0;0;12.9;86;1010;1.48;186.7;2.5;0
20/1/2016 7:00;0;0;12.8;87.3;1011;2.5;167.5;3.3;0
20/1/2016 8:00;0;0;12.7;87.5;1011;1.56;179.1;3;0
20/1/2016 9:00;0;0;12.2;89.2;1011;1.74;178.7;2.6;0
20/1/2016 10:00;0;0;12.12;88.7;1012;1.2;203.4;2.2;0
20/1/2016 11:00;0;0;11.34;90.6;1012;0.32;289.4;1.3;0
20/1/2016 12:00;0;0;11.5;91;1012;0.24;242.1;0.5;0
20/1/2016 13:00;0;0;11.4;91;1012;0.42;87.6;0.7;0
20/1/2016 14:00;0;0;11.8;90.2;1012;0.74;119.8;1;0
20/1/2016 15:00;0;0;11.6;89.8;1012;0.8;287.4;1.3;0
20/1/2016 16:00;48.07;0;11.2;90.9;1013;0.38;65.28;0.7;0
20/1/2016 17:00;84.6;0;12.4;90.4;1013;0.62;248.5;1.2;0
20/1/2016 18:00;375;78.75;13.58;84.1;1014;0.76;220.1;1.1;0
20/1/2016 19:00;455.2;710.3;15.46;70.44;1014;0.4;57.3;0.7;0
20/1/2016 20:00;553.4;903;16.74;63.64;1012;1.22;227.4;1.7;0
20/1/2016 21:00;250.5;0;17.16;61.76;1012;0.74;223.2;1.4;0
20/1/2016 22:00;381.8;225.6;16.36;65.8;1012;1.04;271.2;1.5;0
20/1/2016 23:00;220.5;51.54;17;61.48;1011;2.06;309.9;2.9;0
21/1/2016 0:00;88.6;0;15.6;70.42;1011;1.98;301.6;2.4;0
21/1/2016 1:00;6.02;0;14.4;77.3;1011;1.06;296.1;1.9;0
21/1/2016 2:00;0;0;13.4;81.7;1011;1.14;288.2;1.6;0
21/1/2016 3:00;0;0;12.5;84.5;1012;2.42;311.6;3.6;0
21/1/2016 4:00;0;0;11.7;80.3;1012;0.38;111.6;0.7;0
21/1/2016 5:00;0;0;11.2;88.5;1012;0.84;286.2;1.6;0
21/1/2016 6:00;0;0;10.46;90.3;1012;1.38;271.2;2.1;0
21/1/2016 7:00;0;0;9.6;90.6;1013;0.54;90;0.8;0
21/1/2016 8:00;0;0;9.1;90.3;1013;0.38;178.6;0.6;0
21/1/2016 9:00;0;0;9.6;90.9;1012;0.76;114.2;1.1;0
21/1/2016 10:00;0;0;8.9;90.8;1012;0.44;110.4;0.7;0
21/1/2016 11:00;0;0;9.9;88.8;1011;1.04;3.4;1.4;0
21/1/2016 12:00;0;0;9.48;88.5;1011;0.8;34.63;1.3;0
21/1/2016 13:00;0;0;9.4;88.6;1011;0.64;83.3;1.2;0
21/1/2016 14:00;0;0;9.92;85.2;1011;1.46;45.4;1.9;0
21/1/2016 15:00;0;0;9.5;86;1011;1.14;345.3;1.9;0
21/1/2016 16:00;38.51;0;9.5;83.6;1011;1.06;13.99;1.9;0
21/1/2016 17:00;295.1;660.5;11.94;74.54;1011;0.6;7.312;1.2;0
21/1/2016 18:00;309.4;486.1;15.6;62.98;1011;1.3;263;1.8;0
21/1/2016 19:00;498.3;902;16.8;49.46;1010;1.62;180.3;3;0
21/1/2016 20:00;544.8;900;17.9;51.94;1009;1.44;237.8;2.6;0
21/1/2016 21:00;461.1;727.8;18.36;51.82;1008;0.96;292.8;1.6;0
21/1/2016 22:00;218.6;0;17.3;53.72;1008;0.94;195;1.6;0
21/1/2016 23:00;242.6;168.9;16.9;59.48;1007;0.58;188.9;1.1;0
22/1/2016 0:00;43.78;0;16.3;63.18;1006;1.4;157.6;2;0
22/1/2016 1:00;8.2;0;15.06;71.32;1006;0.44;208.9;0.8;0
22/1/2016 2:00;0;0;13.96;76.1;1006;0.38;95;0.6;0
22/1/2016 3:00;0;0;12.8;81.3;1006;0.58;217.3;1;0
22/1/2016 4:00;0;0;11.9;83.8;1006;0.98;304.4;1.2;0
22/1/2016 5:00;0;0;11.48;84.8;1006;0.68;82.2;0.9;0
22/1/2016 6:00;0;0;10.6;86.7;1007;0.54;84.4;0.8;0
22/1/2016 7:00;0;0;10.6;86.5;1007;0.82;88.8;1.4;0
22/1/2016 8:00;0;0;11.6;82.9;1007;0.96;116;1.6;0
22/1/2016 9:00;0;0;11.7;79.48;1006;1.26;303.8;1.7;0
22/1/2016 10:00;0;0;11.6;76.04;1005;2.42;135;3.1;0
22/1/2016 11:00;0;0;13.1;60.14;1004;2.14;141.4;3.1;0
22/1/2016 12:00;0;0;13.38;56.56;1004;1.24;139.6;2.1;0
22/1/2016 13:00;0;0;14.24;50.5;1004;1.26;163.7;2.3;0
22/1/2016 14:00;0;0;12.36;65.68;1004;0.84;160.6;1.4;0
22/1/2016 15:00;0;0;11.8;72.02;1005;0.72;343;1.1;0
22/1/2016 16:00;9.76;0.16;11.1;76.24;1006;0.62;255.2;0.9;0
22/1/2016 17:00;8.41;0;10.94;82.7;1006;1.5;326;1.8;0.03
22/1/2016 18:00;61.93;0;11.3;78.48;1006;1.08;127.6;1.7;0
22/1/2016 19:00;92.7;0;12.7;72.72;1006;1.84;128.4;2.8;0
22/1/2016 20:00;99.9;0;13.5;69.06;1006;3.2;132.9;5;0
22/1/2016 21:00;84.7;0;13.6;66.96;1005;2.64;165.2;5;0
22/1/2016 22:00;45.54;0;13.8;68.12;1004;2.22;161.6;3.7;0
22/1/2016 23:00;24.71;0;12.9;77.42;1003;1.68;150.2;3.6;0
23/1/2016 0:00;45.32;0;12.7;80.3;1003;1.68;159.8;3;0
23/1/2016 1:00;3.37;0;11.9;85.5;1003;1.36;130.6;1.6;0
23/1/2016 2:00;0;0;11.84;85.2;1004;0.64;160.1;1.2;0
23/1/2016 3:00;0;0;11.32;88.6;1004;2.54;147.7;4.1;0
23/1/2016 4:00;0;0;11.1;88.5;1004;2.88;146.7;4.8;0
23/1/2016 5:00;0;0;11.86;86.8;1003;4.02;143.4;5.8;0.09
23/1/2016 6:00;0;0;12.7;84;1003;2.98;149;6.6;0
23/1/2016 7:00;0;0;13.2;79.86;1002;3.24;140.6;4.9;0
23/1/2016 8:00;0;0;13.28;78.58;1002;3.88;159.2;5.6;0
23/1/2016 9:00;0;0;9.64;87.1;1003;1;192.8;1.6;0
23/1/2016 10:00;0;0;9.9;85.9;1003;2.12;171.4;3.7;0.06
23/1/2016 11:00;0;0;9.9;87.5;1004;1.36;146.8;2.3;0
23/1/2016 12:00;0;0;9.8;85.8;1003;2;152.2;3.7;0
23/1/2016 13:00;0;0;9.8;84.9;1004;1.68;141.2;2.5;0
23/1/2016 14:00;0;0;9.4;83.8;1005;1.7;165.4;2.9;0
23/1/2016 15:00;0;0;9.7;81.7;1005;2.94;149.2;5.6;0
23/1/2016 16:00;31.94;0;10.2;80;1006;0.64;163;2.3;0
23/1/2016 17:00;52.23;0;10.6;80;1006;3;148.4;4.3;0
23/1/2016 18:00;174.6;0;10.4;85.2;1007;3.44;161.6;4.8;0
23/1/2016 19:00;89.8;0;11.1;81.9;1007;1.56;167.1;2.3;0.03
23/1/2016 20:00;124.4;0;12.68;77.12;1006;2.74;157.6;3.9;0
23/1/2016 21:00;330.4;63.95;13.2;76.18;1005;2.1;167;3.4;0
23/1/2016 22:00;205.2;0;13.1;72.4;1005;1.72;214;3.3;0
23/1/2016 23:00;85.5;0;13.2;68.78;1005;1.22;190.1;2.6;0
24/1/2016 0:00;75.12;0;13.1;71.58;1005;1.56;224.7;2.9;0
24/1/2016 1:00;11.72;0;11.7;80;1006;0.94;167.4;1.6;0
24/1/2016 2:00;0;0;11.36;77.8;1006;1.58;200.2;3;0
24/1/2016 3:00;0;0;10.26;82.3;1007;1.44;155.2;2.2;0
24/1/2016 4:00;0;0;9.7;84.9;1007;1.46;150;2.3;0
24/1/2016 5:00;0;0;9.7;84.1;1007;1.38;161.6;2.1;0
24/1/2016 6:00;0;0;10;83.1;1008;1.22;148.5;2;0
24/1/2016 7:00;0;0;9.98;82.6;1008;1.52;155.3;2.4;0
24/1/2016 8:00;0;0;9.4;84.3;1008;1.24;134.1;2.8;0
24/1/2016 9:00;0;0;8.7;86.4;1008;1.94;138.4;3.1;0
24/1/2016 10:00;0;0;7.6;87.5;1009;1.8;152.2;2.8;0
24/1/2016 11:00;0;0;7.8;86.6;1009;1.14;160.5;1.5;0
24/1/2016 12:00;0;0;7.7;86.6;1009;1.18;205.5;2;0
24/1/2016 13:00;0;0;6.6;88.5;1009;1.44;81.2;2.4;0
24/1/2016 14:00;0;0;6;89.1;1010;1.1;155.1;2;0
24/1/2016 15:00;0;0;6;90;1011;0.96;64.91;1.5;0
24/1/2016 16:00;116.8;461.4;7.16;87.2;1011;0.4;138.3;0.9;0
24/1/2016 17:00;141.6;0;9.3;79.94;1012;2.18;131.1;3.1;0
24/1/2016 18:00;156.3;0;9.9;77.66;1012;1.68;135.7;2.8;0
24/1/2016 19:00;202.9;0;10.8;72.58;1012;1.96;142.2;3;0
24/1/2016 20:00;232.4;0;11.5;69.26;1011;1.58;228;2.5;0
24/1/2016 21:00;615.8;880;13.06;63.88;1010;0.94;205;1.8;0
24/1/2016 22:00;202;2.17;13.7;62.1;1010;1.28;227.7;2.7;0
24/1/2016 23:00;214;42.44;12.9;62.84;1010;1.04;164;1.8;0
25/1/2016 0:00;172.6;0;13.6;59.98;1011;0.62;169;1;0
25/1/2016 1:00;26.54;0;12.6;63.94;1011;0.78;140.6;1.1;0
25/1/2016 2:00;0;0;11.3;70.46;1010;0.44;206.9;0.6;0
25/1/2016 3:00;0;0;10.1;77.36;1011;0.62;102.6;0.9;0
25/1/2016 4:00;0;0;9.5;79.02;1011;0.64;164.2;1.4;0
25/1/2016 5:00;0;0;8.86;81.7;1012;0.98;110.8;1.3;0
25/1/2016 6:00;0;0;9.3;80.1;1012;0.58;140.2;1.2;0
25/1/2016 7:00;0;0;9.28;81;1012;0.52;253;1.3;0
25/1/2016 8:00;0;0;9.2;82.5;1012;0.7;47.16;1.3;0
25/1/2016 9:00;0;0;9.16;83.9;1012;0.82;348.6;1.6;0
25/1/2016 10:00;0;0;8.6;86.9;1012;0.88;278.6;1.5;0
25/1/2016 11:00;0;0;7.66;88.8;1012;0.88;188.2;1.5;0
25/1/2016 12:00;0;0;7.5;89.7;1011;1.58;276.4;2.3;0
25/1/2016 13:00;0;0;6.18;90.5;1011;1.1;278.4;1.9;0
25/1/2016 14:00;0;0;6.5;90.7;1012;1.22;75.32;1.7;0
25/1/2016 15:00;0;0;6.3;85.2;1012;1.02;215.7;1.7;0
25/1/2016 16:00;119.3;696.3;7.5;78.52;1012;0.82;263.2;1.4;0
25/1/2016 17:00;254.4;710;9.8;69.52;1013;1.54;269.3;2.2;0
25/1/2016 18:00;402;853;10.8;62.64;1014;2.8;308.4;3.7;0
25/1/2016 19:00;504.2;909;13.24;54.46;1013;3.12;309;3.8;0
25/1/2016 20:00;545.5;910;14.32;53.18;1013;2.74;287.8;3.6;0
25/1/2016 21:00;534;907;13.92;54.9;1012;3.72;303.8;6.2;0
25/1/2016 22:00;472;832;14.8;53.96;1011;2.82;297.6;4;0
25/1/2016 23:00;363.9;753.1;15.1;52.76;1011;3.08;312;4.3;0
26/1/2016 0:00;136.7;330.7;14.6;55.32;1011;3.1;295;4.1;0
26/1/2016 1:00;21.61;0;13.62;59.92;1012;2;301.6;2.6;0
26/1/2016 2:00;0;0;12.3;64.8;1012;1.32;298.2;2;0
26/1/2016 3:00;0;0;10.4;73.16;1013;0.74;94;1.3;0
26/1/2016 4:00;0;0;8.26;80.3;1013;0.82;92.6;1.3;0
26/1/2016 5:00;0;0;7.6;82.5;1013;1.16;106.6;1.9;0
26/1/2016 6:00;0;0;6.44;84;1013;1.26;142.8;2;0
26/1/2016 7:00;0;0;5.66;86.8;1013;1.4;159.4;2;0
26/1/2016 8:00;0;0;5.28;86.3;1013;1.34;250.8;1.8;0
26/1/2016 9:00;0;0;5.3;86.5;1013;1.36;176.7;2.2;0
26/1/2016 10:00;0;0;5.7;87.2;1014;1.34;81.6;2.1;0
26/1/2016 11:00;0;0;5.7;86.6;1014;1.5;207.7;2;0
26/1/2016 12:00;0;0;6.2;85.4;1014;1.12;107.2;1.7;0
26/1/2016 13:00;0;0;5.82;85.7;1014;1.46;206.6;1.9;0
26/1/2016 14:00;0;0;6.1;83.9;1014;1.3;167.5;2.3;0
26/1/2016 15:00;0;0;6;84.8;1015;1.18;245.1;1.7;0
26/1/2016 16:00;119.4;581.8;6.56;82.9;1016;0.8;289.2;1.3;0
26/1/2016 17:00;266.3;729.5;11;70.64;1016;1.48;146.8;2.1;0
26/1/2016 18:00;412.2;855;13.08;63.1;1016;2;180.4;2.8;0
26/1/2016 19:00;512.7;897;14.6;59.12;1016;1.32;236.4;2.5;0
26/1/2016 20:00;686.5;908;15.46;56.3;1016;1.12;232;1.7;0
26/1/2016 21:00;775.5;853;15.52;57.84;1015;1.8;262.8;2.4;0
26/1/2016 22:00;441.9;713.6;15.8;53.06;1015;0.98;198;1.5;0
26/1/2016 23:00;333;584.5;15.4;55.62;1014;1.16;193.5;1.8;0
27/1/2016 0:00;125.6;37.09;15.1;57.76;1014;0.88;176.8;1.2;0
27/1/2016 1:00;23.17;0;14.2;61.02;1014;0.3;253.2;0.6;0
27/1/2016 2:00;0;0;11.62;71.8;1014;0.36;151.1;0.7;0
27/1/2016 3:00;0;0;10.8;81.9;1014;1.52;309.8;2;0
27/1/2016 4:00;0;0;10;86.4;1015;0.48;171.2;1.1;0
27/1/2016 5:00;0;0;9.7;86.9;1015;1.16;287.8;2.1;0
27/1/2016 6:00;0;0;8.9;87;1016;0.72;308.7;1.5;0
27/1/2016 7:00;0;0;8.9;83.1;1016;0.8;283.9;1.6;0
27/1/2016 8:00;0;0;8.4;83.9;1016;1.24;62.22;2.3;0
27/1/2016 9:00;0;0;7.9;84.7;1016;1.46;65.42;2.2;0
27/1/2016 10:00;0;0;6.92;89;1016;1.6;61.71;2.3;0
27/1/2016 11:00;0;0;7.86;84.4;1015;1.58;317.8;2.4;0
27/1/2016 12:00;0;0;7.66;82;1015;1.34;41.7;2.2;0
27/1/2016 13:00;0;0;7.4;83.6;1015;1.46;43.81;2.7;0
27/1/2016 14:00;0;0;7.5;78.56;1015;1.08;190.1;1.5;0
27/1/2016 15:00;0;0;6.8;80.2;1015;1.3;247;2.1;0
27/1/2016 16:00;53.33;127.3;7.4;73.56;1015;1.52;35.38;2.4;0
27/1/2016 17:00;274.7;701.4;7.92;77.88;1016;1.8;294.2;3.3;0
27/1/2016 18:00;444.3;813;12.1;61.2;1016;1.42;286.9;3;0
27/1/2016 19:00;514.3;868;14.16;53.08;1016;1.14;282.1;2.1;0
27/1/2016 20:00;557.3;876;16.8;43.68;1015;1.12;125.9;1.6;0
27/1/2016 21:00;562;919;18.68;37.86;1014;0.98;265.4;1.8;0
27/1/2016 22:00;269.3;124;18.9;36.2;1014;1;265.4;1.4;0
27/1/2016 23:00;359.2;808;18.9;38.36;1013;1.66;262.5;2.6;0
28/1/2016 0:00;197.7;685.7;17.98;46.38;1013;1.48;226.4;2.8;0
28/1/2016 1:00;24.79;45.16;15.98;55;1013;1.08;217.1;1.7;0
28/1/2016 2:00;0;0;12.8;66.82;1014;0.52;112.3;0.8;0
28/1/2016 3:00;0;0;10.6;74.1;1014;0.5;104.5;0.9;0
28/1/2016 4:00;0;0;9.2;79.74;1014;0.82;77.44;1.7;0
28/1/2016 5:00;0;0;8.3;81.3;1014;1.4;42.88;2.3;0
28/1/2016 6:00;0;0;8.8;80.6;1014;1.78;9.46;2.4;0
28/1/2016 7:00;0;0;8.3;82;1014;1.34;33.2;2.4;0
28/1/2016 8:00;0;0;7.6;83.5;1014;1.36;25.8;1.9;0
28/1/2016 9:00;0;0;7.1;81.8;1014;1.84;350;3;0
28/1/2016 10:00;0;0;6.98;76.7;1014;1.68;5.119;3.4;0
28/1/2016 11:00;0;0;5.54;83.5;1014;1.54;106.3;2.4;0
28/1/2016 12:00;0;0;6.2;80.2;1014;1.9;46.98;2.8;0
28/1/2016 13:00;0;0;6.5;80.5;1014;2.18;11.6;3;0
28/1/2016 14:00;0;0;5.62;81.3;1014;1.3;191.5;2.2;0
28/1/2016 15:00;0;0;5.54;80.2;1014;1.6;154.2;2.4;0
28/1/2016 16:00;98.4;229.6;8.26;76.76;1013;0.6;102.1;1;0
28/1/2016 17:00;128.4;0;12.4;58.08;1012;0.92;255.4;1.6;0
28/1/2016 18:00;393.1;354.7;10.34;66.66;1014;2.16;282.6;2.8;0
28/1/2016 19:00;523.2;642.1;11.8;69.54;1013;2.8;135.6;4.3;0
28/1/2016 20:00;145.5;0;12.8;67.2;1013;1.16;198.4;1.8;0
28/1/2016 21:00;167.7;0;13.6;61.76;1012;1.44;145.3;2.6;0
28/1/2016 22:00;37.95;0;13.2;68.56;1013;0.72;167;1.1;0
28/1/2016 23:00;69.2;0;13.2;72.78;1012;1.16;259.4;1.4;0
29/1/2016 0:00;24.68;0;13.3;73.48;1012;0.66;256.9;1.3;0
29/1/2016 1:00;8.42;0;13;72.16;1011;0.38;332.4;0.8;0
29/1/2016 2:00;0;0;12.6;75.92;1011;0.56;147.2;0.9;0
29/1/2016 3:00;0;0;12.2;75.26;1011;0.52;276.2;0.9;0
29/1/2016 4:00;0;0;11.8;77.9;1012;1.48;307.2;2.3;0
29/1/2016 5:00;0;0;11.8;80.1;1012;0.72;93.4;1.4;0
29/1/2016 6:00;0;0;11.6;78.84;1011;0.64;190;1.1;0
29/1/2016 7:00;0;0;11.6;78.86;1012;0.36;35.31;1;0
29/1/2016 8:00;0;0;11.86;80.9;1012;0.32;156.5;0.8;0
29/1/2016 9:00;0;0;11.7;81.9;1011;0.44;118.9;0.8;0
29/1/2016 10:00;0;0;11;85.7;1011;0.46;141.5;0.8;0
29/1/2016 11:00;0;0;11.7;80.2;1011;1.18;161.3;1.6;0
29/1/2016 12:00;0;0;11.6;83.2;1010;0.98;149;1.6;0
29/1/2016 13:00;0;0;11.9;80.8;1010;1.34;142.3;2.1;0
29/1/2016 14:00;0;0;12.1;79.16;1009;2.26;144.5;3.7;0
29/1/2016 15:00;0;0;12.3;76.04;1009;2.26;142.4;3.6;0
29/1/2016 16:00;27.47;0;12.2;76.72;1009;1.88;162.9;3.6;0
29/1/2016 17:00;20.68;0;11.9;81.4;1009;2.44;157.6;3.1;0
29/1/2016 18:00;42.74;0;12.2;82.9;1009;2.58;151.6;4.2;0
29/1/2016 19:00;48.03;0;12.7;81.5;1009;3.04;149.8;3.6;0
29/1/2016 20:00;83.4;0;12.7;84;1008;2.82;174.2;4;0
29/1/2016 21:00;37.93;0;13.4;82.3;1007;1.34;184.2;3.7;0
29/1/2016 22:00;61.5;0;13.3;84.7;1006;0.98;183.2;1.7;0
29/1/2016 23:00;31.26;0;12.6;85.8;1006;2.2;167.1;3.8;0
30/1/2016 0:00;16.4;0;12.9;77.86;1006;2.82;158.2;4.4;0
30/1/2016 1:00;6.64;0.09;12.8;79.46;1005;2.78;161.2;4.5;0
30/1/2016 2:00;0;0;12.5;84.3;1005;0.98;204.8;2.1;0.06
30/1/2016 3:00;0;0;12.1;86.8;1005;2.64;211.2;4.1;0
30/1/2016 4:00;0;0;11.8;88.9;1005;3.74;166.4;6;0
30/1/2016 5:00;0;0;11.82;90.1;1004;2.18;182.3;3.8;0
30/1/2016 6:00;0;0;11.9;90.8;1005;1.12;204.4;2.3;0.06
30/1/2016 7:00;0;0;11.92;91.3;1004;1.66;183.4;3.2;0.15
30/1/2016 8:00;0;0;11.9;91.6;1004;1.36;226.9;2.4;0
30/1/2016 9:00;0;0;11.6;91.5;1003;1.14;242.1;1.7;0
30/1/2016 10:00;0;0;11.2;91.2;1004;2.42;263;3.4;0
30/1/2016 11:00;0;0;9.9;83.7;1004;2.32;298.7;3.4;0
30/1/2016 12:00;0;0;9.2;82.3;1004;1.58;62.71;2.6;0
30/1/2016 13:00;0;0;8.9;85.9;1003;0.5;148.2;1.2;0
30/1/2016 14:00;0;0;8.8;86.6;1004;2.18;269.4;2.9;0
30/1/2016 15:00;0;0;8.9;84.4;1005;1.68;302.2;2.8;0
30/1/2016 16:00;61.31;0;9;85.2;1005;0.7;179.1;1.6;0
30/1/2016 17:00;115.2;0;9.4;85.1;1005;1.04;131.5;1.4;0
30/1/2016 18:00;192.9;0.14;10.6;74.98;1006;1.12;298.4;2.1;0
30/1/2016 19:00;575.3;816;12.94;63.82;1006;1.48;281.8;2.2;0
30/1/2016 20:00;492.7;202.2;13.62;56.44;1006;0.78;311.6;1.5;0
30/1/2016 21:00;645.4;681.2;15.02;51.82;1005;1.76;287.8;2.5;0
30/1/2016 22:00;500.7;889;15.02;49.5;1004;1.42;139.3;2;0
30/1/2016 23:00;509.3;845;15.38;44.22;1004;0.96;133.5;1.5;0
31/1/2016 0:00;57.64;0;13.36;55.74;1004;1.82;194.3;2.9;0
31/1/2016 1:00;16.82;0;12.4;61.44;1004;0.72;159.6;1.3;0
31/1/2016 2:00;0;0;11.6;68.5;1004;0.5;201.3;1.1;0
31/1/2016 3:00;0;0;10.9;73.36;1004;0.76;123.8;1.1;0
31/1/2016 4:00;0;0;10.8;74.06;1004;0.84;148.8;1.7;0
31/1/2016 5:00;0;0;9.8;79.4;1004;0.92;87;1.7;0
31/1/2016 6:00;0;0;9.7;78.64;1003;1.1;145.6;2.2;0
31/1/2016 7:00;0;0;9.4;75.62;1003;0.98;158.6;1.6;0
31/1/2016 8:00;0;0;9;80.4;1003;0.92;162.3;1.7;0
31/1/2016 9:00;0;0;8.9;80.3;1002;1.08;152.2;2;0
31/1/2016 10:00;0;0;8.6;79.4;1002;0.88;166.3;1.2;0
31/1/2016 11:00;0;0;8.4;79.44;1001;0.76;253.7;1.2;0
31/1/2016 12:00;0;0;8.4;79.6;1000;0.7;123.2;1.6;0
31/1/2016 13:00;0;0;8.08;81.6;1000;0.54;214.3;1.4;0
31/1/2016 14:00;0;0;8;83.5;999;1.72;297.6;2.5;0
31/1/2016 15:00;0;0;7.64;87.2;999;1.82;307;2.7;0
31/1/2016 16:00;9.99;0;7.7;88.1;998;0.6;103.5;1.2;0
31/1/2016 17:00;36.37;0;7.8;76.18;998;0.56;36.07;1;0
31/1/2016 18:00;154.8;0;8;77.54;998;3.26;303.8;4.1;0
31/1/2016 19:00;159.9;0;8.2;78.48;997;2.44;320.8;3.5;0
31/1/2016 20:00;375;323.5;8.52;70.54;996;2.96;298.6;3.6;0
31/1/2016 21:00;589.9;941;10.36;55.3;995;3.76;320.6;5.1;0
31/1/2016 22:00;523.3;922;11.44;44.26;994;5.16;310.6;7.2;0
31/1/2016 23:00;384.1;864;11.8;40.48;994;6.3;311.7;7.7;0
1/2/2016 0:00;227.8;751.7;12.2;41.02;994;2.6;297.6;4.5;0
1/2/2016 1:00;67.23;123.8;10.7;43.28;994;2.04;269.7;3.3;0
1/2/2016 2:00;0;0;9.9;47.36;995;3.38;310.6;4.5;0
1/2/2016 3:00;0;0;10.2;44.88;995;4.62;303.6;7.1;0
1/2/2016 4:00;0;0;9.9;42.88;996;5.12;303.2;6.8;0
1/2/2016 5:00;0;0;9.6;40.1;997;4.9;306.4;6.8;0
1/2/2016 6:00;0;0;8.6;42.18;999;6.06;303.6;7.5;0
1/2/2016 7:00;0;0;7.8;44.52;1000;6.42;304.6;9;0
1/2/2016 8:00;0;0;7.2;44.78;1001;6.44;305;8.8;0
1/2/2016 9:00;0;0;6.4;46.46;1001;4.96;288.8;6.9;0
1/2/2016 10:00;0;0;5.7;49.42;1002;5.5;301.8;10.1;0
1/2/2016 11:00;0;0;5.2;52;1003;4.16;277.6;7.6;0
1/2/2016 12:00;0;0;5.2;49.3;1004;4.8;290.8;8.5;0
1/2/2016 13:00;0;0;5.4;43.34;1005;5.06;295.4;7;0
1/2/2016 14:00;0;0;3.4;55.9;1006;4.34;301;6;0
1/2/2016 15:00;0;0;2.9;56.34;1007;5.8;295.8;7.2;0
1/2/2016 16:00;130.3;724.2;4.5;45.54;1008;4.16;313.8;5.3;0
1/2/2016 17:00;305.6;869;6.3;43.52;1009;3.18;292.2;4.4;0
1/2/2016 18:00;455.1;940;8.64;34.82;1010;3.92;311.2;7.5;0
1/2/2016 19:00;557.2;968;9.94;31.34;1010;4.4;294.1;6;0
1/2/2016 20:00;603;974;10.9;26.28;1010;6.2;307.2;8.3;0
1/2/2016 21:00;593.1;969;12.16;23.72;1010;1.7;277.1;3.5;0
1/2/2016 22:00;518.8;939;12.44;25.12;1010;3.34;304;5.2;0
1/2/2016 23:00;305.5;383.9;12.9;23.72;1010;3.7;309;5.6;0
2/2/2016 0:00;273.9;779;12;27.3;1010;3.32;314;4.9;0
2/2/2016 1:00;43.4;248.2;11.5;28.1;1010;1.04;306.7;2.1;0
2/2/2016 2:00;0;0;10;31.6;1011;2.66;317.2;3.6;0
2/2/2016 3:00;0;0;7.4;42.02;1011;0.92;78.79;1.4;0
2/2/2016 4:00;0;0;4.6;53.96;1011;1.64;190;2;0
2/2/2016 5:00;0;0;3.34;61.84;1012;1.88;178.2;2.1;0
2/2/2016 6:00;0;0;3.36;63;1012;1.5;179.4;1.9;0
2/2/2016 7:00;0;0;3.86;62;1012;1.54;177.6;2.4;0
2/2/2016 8:00;0;0;3.4;65.34;1012;2.04;201.8;2.7;0
