data;air_temp;relhum;press;windsp;winddir;max_windsp;precipitation
7/2/2016 0:00;16.88;42.58;1015;2.74;304.8;3.9;0
7/2/2016 0:30;16.4;46.42;1015;2.18;298.8;3.1;0
7/2/2016 1:00;15.7;50;1014;0.54;251.6;0.9;0
7/2/2016 1:30;15.2;51.24;1014;1.14;284.8;1.8;0
7/2/2016 2:00;14.3;54.06;1015;1.62;290.4;2.2;0
7/2/2016 2:30;13;57.62;1015;0.22;197.8;0.4;0
7/2/2016 3:00;11.9;61.96;1015;0.62;173;0.8;0
7/2/2016 3:30;11.4;63.62;1015;0.76;262.5;1.1;0
7/2/2016 4:00;10.6;66.44;1015;0.3;284.3;0.5;0
7/2/2016 4:30;10.2;67.28;1015;0.86;88.4;1.3;0
7/2/2016 5:00;9.44;70.68;1015;0.66;117.1;0.9;0
7/2/2016 5:30;9.4;71.84;1015;1.9;291.6;2.8;0
7/2/2016 6:00;10.2;68.5;1015;0.82;141.9;1.2;0
7/2/2016 6:30;9.4;72.8;1015;0.78;94.5;1.7;0
7/2/2016 7:00;9.4;72.4;1014;0.8;130;1.2;0
7/2/2016 7:30;9.86;69.08;1014;0.66;225;0.9;0
7/2/2016 8:00;8.02;74.32;1014;0.94;316.9;1.8;0
7/2/2016 8:30;6.8;80.3;1014;0.86;89.9;1.5;0
7/2/2016 9:00;6.3;83.2;1014;1;130.4;1.4;0
7/2/2016 9:30;6.4;81.4;1014;1.06;95;1.6;0
7/2/2016 10:00;7.1;77.04;1014;1.4;117.9;2.1;0
7/2/2016 10:30;7.5;76.26;1014;1.46;117.6;2.3;0
7/2/2016 11:00;7.82;75.16;1014;0.82;106.9;1.5;0
7/2/2016 11:30;7.6;75.48;1014;1.72;35.2;2.4;0
7/2/2016 12:00;7.8;74.04;1014;1.14;74.2;2.4;0
7/2/2016 12:30;7.36;75.56;1013;1.68;60;2.3;0
7/2/2016 13:00;6.54;76.32;1014;0.88;250.7;1.8;0
7/2/2016 13:30;6.4;77.38;1014;2;33.81;3.1;0
7/2/2016 14:00;7.6;74.4;1013;2.12;20.8;2.9;0
7/2/2016 14:30;6.52;75.96;1014;1.64;40.94;2.9;0
7/2/2016 15:00;7.2;75.04;1014;2.52;29.6;3.7;0
7/2/2016 15:30;6.74;76.9;1014;1.76;41;3.1;0
7/2/2016 16:00;7.88;73.06;1014;0.94;31.07;1.4;0
7/2/2016 16:30;9.76;67;1014;0.38;42.18;0.6;0
7/2/2016 17:00;12.58;59.14;1014;0.22;340.1;0.4;0
7/2/2016 17:30;13.5;56.08;1014;1.12;298.2;1.3;0
7/2/2016 18:00;15.3;50.96;1014;0.96;284.2;1.3;0
7/2/2016 18:30;15.84;48.96;1014;1.44;257;2;0
7/2/2016 19:00;17.4;46.4;1014;2.28;148;3;0
7/2/2016 19:30;17.16;46.34;1014;1;159.6;1.3;0
7/2/2016 20:00;16.68;46.56;1013;1.4;154.6;1.7;0
7/2/2016 20:30;17.78;46.42;1013;1.52;260.2;1.9;0
7/2/2016 21:00;19.28;41.84;1012;0.82;171.9;1.7;0
7/2/2016 21:30;19.78;39.38;1011;1.02;137.6;1.5;0
7/2/2016 22:00;19.6;41.08;1011;1.16;233.6;3.1;0
7/2/2016 22:30;19.06;45.48;1011;2.16;136.6;3;0
7/2/2016 23:00;18.9;45.86;1011;1.82;126.6;2.6;0
7/2/2016 23:30;19.4;45.46;1011;1.06;198.3;1.8;0
8/2/2016 0:00;19;47.88;1011;1.3;165.2;2.3;0
8/2/2016 0:30;18.4;51.7;1011;0.9;211.6;1.4;0
8/2/2016 1:00;17.8;53.32;1011;0.84;159.7;2;0
8/2/2016 1:30;16.4;59.08;1011;0.66;140.4;1;0
8/2/2016 2:00;15.1;60.42;1011;1.16;132.6;1.4;0
8/2/2016 2:30;13.34;68.72;1012;1.04;102.7;1.3;0
8/2/2016 3:00;12.9;71.32;1012;0.84;97.4;1.2;0
8/2/2016 3:30;13.54;68.9;1012;1.06;87;1.4;0
8/2/2016 4:00;12.92;71.58;1012;1.1;78.2;1.4;0
8/2/2016 4:30;13.8;67.84;1012;0.96;6.98;1.3;0
8/2/2016 5:00;11.8;72.78;1012;0.24;40.73;0.5;0
8/2/2016 5:30;12.26;71.08;1013;1.16;37.09;1.5;0
8/2/2016 6:00;11.84;73.66;1013;1.84;35.2;2.3;0
8/2/2016 6:30;11.2;72.68;1013;0.58;139.2;0.9;0
8/2/2016 7:00;11.1;75.82;1013;2.24;9.22;3;0
8/2/2016 7:30;10.28;77.06;1013;1.66;37;2.3;0
8/2/2016 8:00;10.3;76.92;1013;2.3;26;2.9;0
8/2/2016 8:30;10.1;76.44;1013;1.58;44.8;2.2;0
8/2/2016 9:00;9.48;78.22;1012;1.22;35.86;2.2;0
8/2/2016 9:30;9.58;77.06;1012;1.24;63.83;2.1;0
8/2/2016 10:00;9.8;76.12;1012;0.9;112;1.5;0
8/2/2016 10:30;9.68;73.64;1012;0.68;206.7;1;0
8/2/2016 11:00;8.26;80.4;1012;1.3;63.03;2.7;0
8/2/2016 11:30;7.3;82;1012;0.3;190.1;0.7;0
8/2/2016 12:00;6.3;84.3;1012;1.6;62.77;2.5;0
8/2/2016 12:30;6.4;84.2;1012;1.5;67.35;2.3;0
8/2/2016 13:00;6.76;83.5;1012;0.8;164.6;1.5;0
8/2/2016 13:30;6.6;83.5;1012;1.3;86.9;2.6;0
8/2/2016 14:00;5.82;85.6;1012;1.78;78.52;2.7;0
8/2/2016 14:30;6;83.3;1012;1.18;91.3;2;0
8/2/2016 15:00;5.86;82;1013;1.28;75.28;2.2;0
8/2/2016 15:30;6.5;79.76;1013;1.1;58.59;2;0
8/2/2016 16:00;8.7;72.54;1013;0.54;92.6;0.8;0
8/2/2016 16:30;11.12;66.58;1013;0.44;113.4;0.7;0
8/2/2016 17:00;14;57.96;1013;1;142.7;1.3;0
8/2/2016 17:30;14.98;55.6;1013;1.08;148.3;1.6;0
8/2/2016 18:00;15.42;56.24;1013;1.96;161.8;2.3;0
8/2/2016 18:30;16.84;56;1014;0.46;246.4;0.8;0
8/2/2016 19:00;17.32;54.18;1014;2.5;144.4;3.5;0
8/2/2016 19:30;18.06;51.14;1013;1.28;223.9;1.8;0
8/2/2016 20:00;18.8;50.24;1013;1.88;132;2.5;0
8/2/2016 20:30;19.8;48.82;1012;1.22;200.4;2.1;0
8/2/2016 21:00;20.78;45.42;1012;0.56;293.5;0.9;0
8/2/2016 21:30;20.74;43.06;1011;0.84;198.3;1.6;0
8/2/2016 22:00;21.84;40.76;1011;0.58;136.2;0.9;0
8/2/2016 22:30;23.1;38.58;1010;1.3;284.8;1.7;0
8/2/2016 23:00;23.32;38.3;1010;0.4;174.8;0.7;0
8/2/2016 23:30;23.18;33.84;1010;0.4;182.6;0.8;0
9/2/2016 0:00;22.96;39.68;1010;1.58;143.2;2.4;0
9/2/2016 0:30;21.22;45.68;1010;1.66;195.3;2.9;0
9/2/2016 1:00;20.2;49.84;1010;0.9;201.6;1.2;0
9/2/2016 1:30;18.4;53.18;1010;1.5;159.2;2.1;0
9/2/2016 2:00;17;58.56;1011;0.74;166.9;1.1;0
9/2/2016 2:30;15.08;67.04;1011;0.8;106.6;1;0
9/2/2016 3:00;14.5;69.44;1011;0.9;123.6;1.3;0
9/2/2016 3:30;14.9;65.68;1011;0.92;119.8;1.3;0
9/2/2016 4:00;15.1;64.06;1011;0.9;112.5;1.6;0
9/2/2016 4:30;14.96;64.76;1011;0.64;113;1.1;0
9/2/2016 5:00;13.8;68.34;1011;0.42;158.8;0.6;0
9/2/2016 5:30;14.26;65.42;1011;0.84;100.5;1.2;0
9/2/2016 6:00;14.6;60.54;1011;0.82;104.6;1.3;0
9/2/2016 6:30;13.86;61.14;1011;0.18;174.5;0.4;0
9/2/2016 7:00;13.4;64.4;1011;1.42;25.61;2.2;0
9/2/2016 7:30;12.8;66.64;1011;1.9;7.972;2.6;0
9/2/2016 8:00;12.7;67.12;1011;2.32;16.59;2.8;0
9/2/2016 8:30;12.2;69.74;1011;2.18;19;2.7;0
9/2/2016 9:00;12.1;68.8;1011;2.58;19.2;3.1;0
9/2/2016 9:30;11.66;69.42;1011;1.9;14.02;2.7;0
9/2/2016 10:00;11.32;69.42;1011;1.26;21.63;1.8;0
9/2/2016 10:30;11.2;68.88;1011;1.16;47.41;2.3;0
9/2/2016 11:00;10.9;67.54;1011;0.92;46.52;1.6;0
9/2/2016 11:30;10.18;66.54;1011;0.66;199.9;1;0
9/2/2016 12:00;9.6;69.02;1011;1.18;69.99;2;0
9/2/2016 12:30;8.92;70.52;1011;1.22;71.2;2.1;0
9/2/2016 13:00;9;69.54;1012;1.22;65.81;2.1;0
9/2/2016 13:30;9.2;66.7;1011;1.3;60.77;1.8;0
9/2/2016 14:00;7.98;72.62;1011;1.66;36.21;2.9;0
9/2/2016 14:30;9;65.22;1012;2.5;42.6;3;0
9/2/2016 15:00;7.56;71.22;1012;0.96;10.47;2.2;0
9/2/2016 15:30;8.66;65.32;1012;2.08;28.61;2.8;0
9/2/2016 16:00;9.74;64.44;1013;0.22;146.5;0.4;0
9/2/2016 16:30;12.24;54.6;1013;0.78;154.3;1.1;0
9/2/2016 17:00;14.58;49.5;1013;0.6;65.16;1;0
9/2/2016 17:30;16.88;47.6;1013;0.9;204.5;1.3;0
9/2/2016 18:00;18.4;41.22;1013;0.9;293.2;1.6;0
9/2/2016 18:30;19.3;33.78;1013;1.72;308.8;2.3;0
9/2/2016 19:00;20.24;31.62;1013;1.16;277;1.7;0
9/2/2016 19:30;21.3;29.76;1013;0.88;144.4;1.3;0
9/2/2016 20:00;21.3;31.08;1012;1.26;266.6;1.6;0
9/2/2016 20:30;22.48;29.34;1011;1.14;205.3;1.4;0
9/2/2016 21:00;23.38;28.16;1010;0.5;163.7;1.2;0
9/2/2016 21:30;24.2;26.88;1010;0.4;46.29;0.8;0
9/2/2016 22:00;23.7;26.98;1009;0.46;124.4;0.9;0
9/2/2016 22:30;24.5;26.44;1009;0.8;229.6;1.5;0
9/2/2016 23:00;24.4;26.78;1009;1.46;263.2;2.3;0
9/2/2016 23:30;24.34;27.3;1009;2.34;274.2;3.6;0
10/2/2016 0:00;22;37.38;1009;2.64;316.4;3.4;0
10/2/2016 0:30;20.74;39.04;1010;2.46;308.8;3.4;0
10/2/2016 1:00;20.16;40.74;1010;1.92;299.4;2.9;0
10/2/2016 1:30;19.1;43.54;1009;0.94;82.4;1.1;0
10/2/2016 2:00;18.1;45.68;1010;0.54;261.7;0.8;0
10/2/2016 2:30;17.48;48.52;1010;1.44;310.2;1.7;0
10/2/2016 3:00;16;53.02;1010;0.26;104.8;0.4;0
10/2/2016 3:30;14.7;58.38;1011;0.42;93.8;0.6;0
10/2/2016 4:00;14.8;59.2;1010;1.38;65;1.7;0
10/2/2016 4:30;14.5;60.1;1010;0.96;93.2;1.5;0
10/2/2016 5:00;13.08;61.92;1010;1.16;355.4;1.5;0
10/2/2016 5:30;11.92;67.4;1010;0.92;298.6;1.6;0
10/2/2016 6:00;12.1;67.12;1010;1.38;293;1.9;0
10/2/2016 6:30;12.4;68;1010;0.64;76.01;1.1;0
10/2/2016 7:00;12.3;67.12;1010;1.68;71;2.3;0
10/2/2016 7:30;11.62;68.88;1011;1.52;276.3;2.5;0
10/2/2016 8:00;9.7;77.04;1011;0.66;75.41;1.5;0
10/2/2016 8:30;10.16;76.32;1012;1.84;46.4;2.1;0
10/2/2016 9:00;10.6;72.7;1011;0.78;80.9;1.3;0
10/2/2016 9:30;10.86;69.48;1011;0.86;140.2;1.2;0
10/2/2016 10:00;10.46;73.1;1011;0.68;39.11;1.1;0
10/2/2016 10:30;8.48;76.98;1011;0.68;195.2;2;0
10/2/2016 11:00;8.36;79.62;1011;1.08;82.2;2;0
10/2/2016 11:30;8.3;78.7;1011;1.52;72.6;2.4;0
10/2/2016 12:00;8.3;77.44;1011;1.1;70.2;1.9;0
10/2/2016 12:30;10.66;64.48;1011;1.78;36.81;2.4;0
10/2/2016 13:00;8.92;69.28;1011;0.62;132.7;1.4;0
10/2/2016 13:30;9.9;61.28;1011;1.7;38.45;2.7;0
10/2/2016 14:00;10.1;60.46;1012;1.9;11.8;2.7;0
10/2/2016 14:30;9.5;60.22;1012;1.76;43.8;2.5;0
10/2/2016 15:00;9.8;58.66;1012;0.94;84.2;1.6;0
10/2/2016 15:30;9.7;58.7;1013;0.68;281.2;1.2;0
10/2/2016 16:00;9.8;61.88;1013;1.36;296.5;2.4;0
10/2/2016 16:30;12;56.38;1013;0.46;108.1;0.6;0
10/2/2016 17:00;13.84;48.38;1013;0.88;281.9;1.3;0
10/2/2016 17:30;14.92;46.26;1013;0.66;117.7;1.1;0
10/2/2016 18:00;15.72;49.9;1013;0.42;153.8;0.8;0
10/2/2016 18:30;17.5;43.54;1013;0.46;280.5;1.1;0
10/2/2016 19:00;19.9;37.18;1013;0.96;313.4;1.4;0
10/2/2016 19:30;19.24;38.4;1013;1.42;307.1;2.1;0
10/2/2016 20:00;19.32;39.46;1013;3.24;275.6;4.1;0
10/2/2016 20:30;18.14;42.72;1012;2.1;297.4;4;0
10/2/2016 21:00;19.04;39.98;1012;1.84;310.4;2.9;0
10/2/2016 21:30;19.8;38.72;1011;0.78;26.3;1.8;0
10/2/2016 22:00;20.2;38.3;1011;1;327.8;1.7;0
10/2/2016 22:30;20.36;35.94;1011;2.26;306;2.7;0
10/2/2016 23:00;20.16;37.36;1010;2.1;294;2.9;0
10/2/2016 23:30;20.6;35.46;1010;2.26;294.2;2.7;0
11/2/2016 0:00;20.9;33.44;1010;1.92;320.2;2.6;0
11/2/2016 0:30;19.9;35.2;1010;2.58;307.6;3.4;0
11/2/2016 1:00;19.4;39.12;1010;2.2;299.2;3;0
11/2/2016 1:30;18.2;46.4;1010;0.96;278.1;1.5;0
11/2/2016 2:00;16.6;52.28;1010;1.22;279.2;1.8;0
11/2/2016 2:30;16.2;54.2;1009;0.58;132.6;1;0
11/2/2016 3:00;14.7;59.1;1009;0.26;110.6;0.7;0
11/2/2016 3:30;13.74;62.72;1009;0.1;216.4;0.2;0
11/2/2016 4:00;13.6;64.52;1009;1.2;274.8;2.2;0
11/2/2016 4:30;13.12;65.42;1009;0.22;153.5;0.5;0
11/2/2016 5:00;11.6;71.2;1009;0.54;113.5;0.7;0
11/2/2016 5:30;10.8;71.34;1009;0.66;123.8;0.9;0
11/2/2016 6:00;10.1;75.12;1009;1.34;79.4;1.8;0
11/2/2016 6:30;9.7;75.54;1010;0.7;90.8;1.3;0
11/2/2016 7:00;10.2;72.72;1010;0.64;110;0.9;0
11/2/2016 7:30;10.5;72.18;1010;0.64;100.1;1.2;0
11/2/2016 8:00;10.5;72.76;1010;0.5;123.2;0.7;0
11/2/2016 8:30;11.1;70.98;1010;0.86;76;1.5;0
11/2/2016 9:00;10.8;72.6;1010;0.86;108.4;1.2;0
11/2/2016 9:30;10.9;72.42;1009;1.16;111.8;1.7;0
11/2/2016 10:00;11.7;70.9;1009;0.92;93.3;1.5;0
11/2/2016 10:30;11.8;70.36;1009;0.7;116.5;1;0
11/2/2016 11:00;11.2;71.94;1009;0.9;294.9;1.8;0
11/2/2016 11:30;9.9;76.76;1009;0.86;80.8;1.3;0
11/2/2016 12:00;10.4;75.7;1009;1.78;61.6;2.1;0
11/2/2016 12:30;9.42;76.14;1009;0.9;77.82;1.4;0
11/2/2016 13:00;10.1;72.12;1009;1.1;91.2;2;0
11/2/2016 13:30;10.5;70.56;1009;1.1;76.35;1.6;0
11/2/2016 14:00;9.8;72.92;1009;2.16;68.6;2.7;0
11/2/2016 14:30;10.84;66.06;1009;0.82;100.5;1.3;0
11/2/2016 15:00;9.1;72;1009;1.36;41.58;2.3;0
11/2/2016 15:30;10.02;66.56;1010;1.8;13.2;2.6;0
11/2/2016 16:00;10.88;64.26;1010;0.94;50.03;1.5;0
11/2/2016 16:30;12;58.94;1010;1.02;63.51;1.6;0
11/2/2016 17:00;13.18;55.28;1010;0.8;40.25;1.5;0
11/2/2016 17:30;17.12;42.74;1010;0.54;57.66;0.9;0
11/2/2016 18:00;19.6;38.04;1010;0.66;318.6;0.9;0
11/2/2016 18:30;19.14;37.56;1010;1.42;315;1.9;0
11/2/2016 19:00;21.1;34.62;1010;0.58;222.7;1.1;0
11/2/2016 19:30;21.3;35.86;1010;0.82;159.6;2;0
11/2/2016 20:00;22.72;32.9;1010;1.7;300;2.6;0
11/2/2016 20:30;22.54;32.52;1009;1.14;298.7;2.4;0
11/2/2016 21:00;21.2;37.7;1009;1.46;297.7;2;0
11/2/2016 21:30;21.8;35.32;1009;0.68;327.7;1.4;0
11/2/2016 22:00;22;33.38;1008;1.34;256.2;1.8;0
11/2/2016 22:30;22.64;32.7;1008;1.42;296.6;1.9;0
11/2/2016 23:00;21.88;36.58;1008;0.6;262;1;0
11/2/2016 23:30;22.1;38.12;1008;1.88;321.8;2.6;0
12/2/2016 0:00;22.2;39.14;1008;1.3;293.3;1.8;0
12/2/2016 0:30;21.4;40.46;1008;0.54;44.61;1;0
12/2/2016 1:00;21.48;41;1008;0.66;286.4;1;0
12/2/2016 1:30;19.4;47.52;1009;0.26;123.1;0.4;0
12/2/2016 2:00;17.3;54.34;1009;0.2;284.3;0.3;0
12/2/2016 2:30;16;58;1009;0.26;200.8;0.3;0
12/2/2016 3:00;15.58;60.86;1009;0.38;121;0.4;0
12/2/2016 3:30;14.7;62.82;1009;0.5;308.6;0.8;0
12/2/2016 4:00;13.4;66.96;1009;0.56;78.21;0.8;0
12/2/2016 4:30;12.7;68.88;1009;0.6;104.2;0.9;0
12/2/2016 5:00;11.9;73.1;1009;0.6;104;0.8;0
12/2/2016 5:30;13.12;68.5;1010;0.7;168.1;0.8;0
12/2/2016 6:00;12.8;70.58;1010;1.16;25.58;2;0
12/2/2016 6:30;12.8;70;1010;2.16;42;2.6;0
12/2/2016 7:00;12;72.14;1010;1.16;57.01;1.7;0
12/2/2016 7:30;11.62;71.92;1010;0.64;151;0.8;0
12/2/2016 8:00;10.9;74.56;1010;1.08;79.8;1.7;0
12/2/2016 8:30;11.44;71.4;1010;0.7;88.2;1.1;0
12/2/2016 9:00;9.44;77.44;1010;0.52;110.1;1.3;0
12/2/2016 9:30;8.9;78.1;1010;0.7;169.3;1.7;0
12/2/2016 10:00;9.8;73.26;1010;1.34;58;1.7;0
12/2/2016 10:30;10.2;70.62;1010;1.06;83.6;1.5;0
12/2/2016 11:00;10.4;69.92;1010;2.18;38.6;2.8;0
12/2/2016 11:30;9.64;71.3;1010;0.58;186.8;0.7;0
12/2/2016 12:00;9.86;67.82;1010;1.72;12.8;2.2;0
12/2/2016 12:30;9.48;67.4;1010;1.8;62.82;2.2;0
12/2/2016 13:00;9.38;68.2;1010;1.9;32.61;3;0
12/2/2016 13:30;9;69.62;1010;1.26;9.56;2.1;0
12/2/2016 14:00;9.12;64.9;1010;2;47.6;2.7;0
12/2/2016 14:30;8.5;66.92;1010;0.92;71.92;2.2;0
12/2/2016 15:00;8.5;66.3;1011;1.36;29.26;2;0
12/2/2016 15:30;7.4;71.38;1011;1.02;66.62;1.8;0
12/2/2016 16:00;8.1;71.78;1011;0.42;126.9;1.2;0
12/2/2016 16:30;9.92;69.58;1011;0.12;107.8;0.3;0
12/2/2016 17:00;13.9;57.76;1011;0.82;237.7;1.4;0
12/2/2016 17:30;15.1;54.8;1011;0.78;280;1.3;0
12/2/2016 18:00;15.7;46.22;1012;1.64;295.3;3.1;0
12/2/2016 18:30;18.38;36.12;1012;0.84;229.4;1.9;0
12/2/2016 19:00;19.3;38.62;1012;1.02;286.3;2.1;0
12/2/2016 19:30;19.8;35.1;1011;2.76;293.2;3.6;0
12/2/2016 20:00;20.72;31.36;1011;1.92;292.6;2.7;0
12/2/2016 20:30;22.48;30.8;1011;1.8;296.6;3.5;0
12/2/2016 21:00;22.2;32.64;1010;1.24;272.8;1.7;0
12/2/2016 21:30;22.62;32.96;1010;1.06;325;2.1;0
12/2/2016 22:00;22.4;33.06;1009;0.9;287.6;1.3;0
12/2/2016 22:30;21.9;34.72;1009;1.64;294.4;2.4;0
12/2/2016 23:00;21.5;36.36;1009;1.54;276.8;1.8;0
12/2/2016 23:30;21.5;37.32;1009;1.5;268.2;1.9;0
13/2/2016 0:00;21.52;38.46;1009;1.1;260.8;1.5;0
13/2/2016 0:30;21.1;38.26;1009;1.36;280.6;1.6;0
13/2/2016 1:00;20.38;39.4;1009;0.64;264.2;0.9;0
13/2/2016 1:30;19.4;43.3;1009;0.34;272.5;0.6;0
13/2/2016 2:00;17.68;50.62;1009;0.2;267.8;0.3;0
13/2/2016 2:30;17;54.8;1010;0.58;290.2;0.8;0
13/2/2016 3:00;15.8;58.6;1010;0.5;83.2;0.6;0
13/2/2016 3:30;15.24;60.48;1010;0.44;116.2;0.5;0
13/2/2016 4:00;14.66;62.68;1010;0.64;83.8;1.1;0
13/2/2016 4:30;14.1;65.18;1010;0.74;85.6;0.9;0
13/2/2016 5:00;13;70.32;1010;0.44;96.4;0.7;0
13/2/2016 5:30;13.4;68.84;1010;0.98;51.2;1.1;0
13/2/2016 6:00;12.9;70.7;1010;1.28;72.8;1.7;0
13/2/2016 6:30;12.7;72.48;1010;1.1;78.8;1.5;0
13/2/2016 7:00;11.24;76.42;1010;0.76;77.8;1.4;0
13/2/2016 7:30;11.94;72.4;1010;0.62;128.2;1.1;0
13/2/2016 8:00;11.9;71.08;1010;0.86;80.6;1.1;0
13/2/2016 8:30;11.58;71.24;1010;0.72;86.4;1;0
13/2/2016 9:00;10.4;75.6;1010;0.42;139.5;0.6;0
13/2/2016 9:30;9.06;80.3;1010;0.62;35.65;1.4;0
13/2/2016 10:00;10.24;72.62;1011;0.48;232.7;0.8;0
13/2/2016 10:30;9.36;76.58;1011;0.74;101.4;1.1;0
13/2/2016 11:00;9.8;73.8;1011;0.8;122.8;1;0
13/2/2016 11:30;10.3;70.18;1011;1.06;69.64;1.5;0
13/2/2016 12:00;9.68;71.94;1011;0.9;90.8;1.4;0
13/2/2016 12:30;9.18;72.52;1011;0.62;128.8;1.3;0
13/2/2016 13:00;7.38;82.7;1011;1.02;83.1;1.8;0
13/2/2016 13:30;6.52;82.3;1011;1.24;80.7;2.1;0
13/2/2016 14:00;6.5;79.22;1012;0.8;314.1;1.6;0
13/2/2016 14:30;6.5;78.9;1012;1.36;73.45;2.2;0
13/2/2016 15:00;7.7;71.84;1012;1.72;69.36;2.8;0
13/2/2016 15:30;6.76;74.52;1012;1.26;67.6;2.4;0
13/2/2016 16:00;9.3;65.68;1013;0.6;109.8;0.9;0
13/2/2016 16:30;11.66;57.5;1012;0.48;150.5;0.9;0
13/2/2016 17:00;13.38;52.46;1013;0.54;274.9;1.1;0
13/2/2016 17:30;15.52;48.72;1012;0.96;224.5;1.4;0
13/2/2016 18:00;16.5;41.72;1012;1.36;314.1;2.1;0
13/2/2016 18:30;17.2;40.12;1013;1.28;275.9;2.1;0
13/2/2016 19:00;18.2;38.98;1013;2.1;305.2;3;0
13/2/2016 19:30;18.9;39.82;1012;2.44;296.8;3.4;0
13/2/2016 20:00;19.26;40.82;1012;2.54;312;3.8;0
13/2/2016 20:30;19.66;38.72;1012;4.78;313;5.5;0
13/2/2016 21:00;19.5;40.66;1011;3.24;312.4;5.1;0
13/2/2016 21:30;20.72;37.8;1011;2.7;297.1;4.4;0
13/2/2016 22:00;21.5;35.98;1010;2.66;311.4;4;0
13/2/2016 22:30;21.8;33.88;1010;3.74;305;4.7;0
13/2/2016 23:00;22;32.46;1010;2.6;306.4;3.7;0
13/2/2016 23:30;22;33.72;1010;3.38;303.8;4.8;0
14/2/2016 0:00;21.46;34.76;1010;4.36;302.4;6.1;0
14/2/2016 0:30;20.7;38.06;1010;3.08;307.6;4;0
14/2/2016 1:00;20.2;39.9;1010;1.94;312.7;3.3;0
14/2/2016 1:30;19.5;42.7;1010;0.4;256.8;0.8;0
14/2/2016 2:00;17.88;48.16;1010;0.46;249.6;0.6;0
14/2/2016 2:30;16.68;53.14;1010;0.12;195.6;0.2;0
14/2/2016 3:00;15.1;57.22;1011;0.26;145.6;0.3;0
14/2/2016 3:30;14.1;61.56;1011;0.58;105.6;0.7;0
14/2/2016 4:00;13.2;66.1;1011;0.5;89;0.7;0
14/2/2016 4:30;14.82;61.4;1012;0.52;86;0.7;0
14/2/2016 5:00;13.3;67.5;1012;1.1;58;1.4;0
14/2/2016 5:30;11.84;71.28;1012;0.78;86;1.4;0
14/2/2016 6:00;11.02;75.54;1012;0.48;75.4;0.8;0
14/2/2016 6:30;11.5;73.64;1013;0.6;99.2;0.9;0
14/2/2016 7:00;10.4;75.72;1013;0.44;352;0.6;0
14/2/2016 7:30;10;79.04;1013;0.86;77.4;1.3;0
14/2/2016 8:00;10.9;75.64;1013;0.62;127.3;1.1;0
14/2/2016 8:30;11.1;74.82;1013;0.94;73.4;1.4;0
14/2/2016 9:00;9;79.54;1013;1;66.8;1.6;0
14/2/2016 9:30;8.86;78.48;1013;0.9;101.3;1.3;0
14/2/2016 10:00;9.64;78.52;1012;1.34;73.4;1.9;0
14/2/2016 10:30;10.3;74.6;1012;1.42;1.178;2;0
14/2/2016 11:00;9.32;74.06;1012;0.72;251.2;1.3;0
14/2/2016 11:30;8.54;76.9;1012;1.46;306.8;2.5;0
14/2/2016 12:00;9.04;74.56;1013;0.36;194.8;0.6;0
14/2/2016 12:30;9.2;74.5;1012;1.66;76.6;2.4;0
14/2/2016 13:00;8.2;77.72;1013;1.54;301.6;2.6;0
14/2/2016 13:30;7.5;81.6;1012;1.34;65.2;2.3;0
14/2/2016 14:00;8.2;76.06;1012;0.66;263.9;1.8;0
14/2/2016 14:30;6.9;79.5;1012;1.16;69.75;1.9;0
14/2/2016 15:00;7.76;78.9;1012;1.68;309.4;2.4;0
14/2/2016 15:30;7.3;79.72;1012;0.58;233.7;1.2;0
14/2/2016 16:00;8.3;78.28;1013;0.6;277.7;1.1;0
14/2/2016 16:30;10.8;68.6;1013;0.36;239;0.6;0
14/2/2016 17:00;11.9;59.74;1013;0.7;137.2;1.1;0
14/2/2016 17:30;12.92;56.76;1013;0.48;224.6;0.7;0
14/2/2016 18:00;15.1;50.32;1013;2.8;301.8;3.4;0
14/2/2016 18:30;17.7;42.72;1013;2.48;313.8;3.3;0
14/2/2016 19:00;18.6;39.34;1013;3.78;310.2;5.4;0
14/2/2016 19:30;18.9;38.76;1012;2.74;311.8;4.2;0
14/2/2016 20:00;20.3;35.98;1012;3.54;295;4.4;0
14/2/2016 20:30;20.14;37.7;1011;5.42;310.8;6.9;0
14/2/2016 21:00;21.18;35.38;1011;5.2;300.4;7.3;0
14/2/2016 21:30;21.1;37.22;1010;6.5;307.4;9.1;0
14/2/2016 22:00;21.5;40.5;1010;4.72;311.2;6.7;0
14/2/2016 22:30;22.5;37.9;1010;4.82;309;7.4;0
14/2/2016 23:00;22.7;38.02;1010;4.94;299.6;5.9;0
14/2/2016 23:30;23.38;37.34;1009;3.54;287.9;5.8;0
15/2/2016 0:00;23.2;37.86;1009;2.5;278.2;4.1;0
15/2/2016 0:30;22.8;38.24;1009;2.54;302.7;4.3;0
15/2/2016 1:00;22.6;39.8;1009;1.6;311.1;2.9;0
15/2/2016 1:30;21.7;42.64;1009;0.68;203.5;2.2;0
15/2/2016 2:00;21.1;43.56;1009;3.84;296.7;6.3;0
15/2/2016 2:30;20.6;45.1;1010;1.8;282.1;2.9;0
15/2/2016 3:00;20.3;46;1010;1.78;295.7;3.8;0
15/2/2016 3:30;19.82;47.94;1010;0.8;220.7;1.5;0
15/2/2016 4:00;18.04;54.18;1010;0.44;206.7;0.8;0
15/2/2016 4:30;18.1;53.6;1010;0.5;188.7;0.9;0
